paperNum,ins,lat,lng,ins1,lat1,lng1,year1,journal
1752,Indiana University,39.1784384,-86.5133166,Universitat Konstanz,47.689426,9.1868777,2008,JESP
1756,University Of Kent,51.297233,1.0632172,University Of Reading,51.4414205,-0.9418157,2008,JESP
1757,Purdue University,40.4237054,-86.9211946,Queen’S University,44.2252795,-76.4951412,2008,JESP
1758,Leiden University,52.1571485,4.485209,University Of Amsterdam,52.3558182,4.9557263,2008,JESP
1762,Leiden University,52.1571485,4.485209,University Of Amsterdam,52.3558182,4.9557263,2008,JESP
1763,Tulane University,29.9403477,-90.1207279,University Of California Santa Barbara,34.4139629,-119.848947,2008,JESP
1765,Montana State University-Billings,45.7968435,-108.5220124,Ohio University,39.324358,-82.1013889,2008,JESP
1767,University of Mannheim,49.4837106,8.4622333,University Of Missouri,38.9403808,-92.3277375,2008,JESP
1768,Mcgill University,45.5047847,-73.5771511,University Of Arizona,32.2318851,-110.9501094,2008,JESP
1772,University Of Giessen,50.5804673,8.6771403,University Of Mannheim,49.4837106,8.4622333,2008,JESP
1777,Iowa State University,42.0266187,-93.6464654,Kansas State University,39.1974437,-96.5847249,2008,JESP
1778,University Of Southampton,50.9614912,-1.4252228,Virginia Commonwealth University,37.5495048,-77.4509718,2008,JESP
1780,Concordia University,45.5701912,-122.6368874,University At Albany,42.6864957,-73.8272029,2008,JESP
1781,Indiana University,39.1784384,-86.5133166,Purdue University,40.4237054,-86.9211946,2008,JESP
1787,Montana State University-Billings,45.7968435,-108.5220124,Ohio University,39.324358,-82.1013889,2008,JESP
1793,University Of British Columbia,49.2606052,-123.2459938,University Of New South Wales,-33.917347,151.2312675,2008,JESP
1807,Carnegie Mellon University,40.4428081,-79.9430128,Northwestern University,42.0564594,-87.675267,2008,JESP
1808,Universite De Moncton,47.3707358,-68.3155999,Yale University,41.3163244,-72.9223431,2008,JESP
1816,London Metropolitan University,51.551617,-0.110715,University Of Kent,51.297233,1.0632172,2008,JESP
1817,Stanford University,37.4274745,-122.169719,The Ohio State University,40.0141905,-83.0309143,2008,JESP
1818,"University Of California, Riverside",33.9737055,-117.3280644,University Of Florida,29.6436325,-82.3549302,2008,JESP
1819,Stanford University,37.4274745,-122.169719,Sweeney Research,34.7813311,-115.6537894,2008,JESP
1823,Iowa State University,42.0266187,-93.6464654,University Of Iowa,41.6626963,-91.5548998,2008,JESP
1827,Wilfrid Laurier University,43.4723532,-80.5263399,York University,43.7734535,-79.5018684,2008,JESP
1828,Leiden University,52.1571485,4.485209,University Of Amsterdam,52.3558182,4.9557263,2008,JESP
1830,Radboud University Nijmegen,51.816701,5.865272,Utrecht University,52.0901527,5.1226018,2008,JESP
1832,Ohio State University,40.0141905,-83.0309143,Stanford University,37.4274745,-122.169719,2008,JESP
1834,University Of Connecticut,41.8077414,-72.2539805,Yale University,41.3163244,-72.9223431,2008,JESP
1836,Stanford Graduate School Of Business,37.4281704,-122.1614915,"University Of California, Irvine",33.6404952,-117.8442962,2008,JESP
1844,Universiteit Maastricht,50.8471422,5.6864017,University Of Sheffield,53.3809409,-1.4879469,2008,JESP
1846,Columbia University,40.8075355,-73.9625727,University Of California At Riverside,33.9737055,-117.3280644,2008,JESP
1851,"University Of California, Berkeley",37.8718992,-122.2585399,"University Of California,Los Angeles",34.068921,-118.4451811,2008,JESP
1857,Columbia University,40.8075355,-73.9625727,Northwestern University,42.0564594,-87.675267,2008,JESP
1858,Tilburg University,51.5631406,5.0419736,University Of Groningen,53.2192634,6.5629872,2008,JESP
1859,Northwestern University School Of Law,41.8964262,-87.6176783,Stanford University,37.4274745,-122.169719,2008,JESP
1861,New York University,40.7295134,-73.9964609,Tel Aviv University,32.1133141,34.8043877,2008,JESP
1864,Hebrew University,31.7945578,35.2414009,University Of Michigan,42.2780436,-83.7382241,2008,JESP
1867,Northwestern University,42.0564594,-87.675267,Vassar College,41.6867992,-73.8957002,2008,JESP
1870,High Point University,35.9722284,-79.9956452,University Of North Carolina At Chapel Hill,35.9049122,-79.0469134,2008,JESP
1874,"University Of California, Berkeley",37.8718992,-122.2585399,University Of Virginia,38.0335529,-78.5079772,2008,JESP
1876,Gettysburg College,39.8356944,-77.2356339,North Dakota State University,46.8962434,-96.8031712,2008,JESP
1877,University Of Basel,47.5602535,7.5826,University Of Wurzburg,49.7830083,9.9708462,2008,JESP
1883,University Of Geneva,46.199444,6.1451157,University Of Paris Descartes,48.8512215,2.3408287,2008,JESP
1884,University of St Andrews,34.7448064,-79.4800711,University Of St Andrews,34.7448064,-79.4800711,2008,JESP
1886,University Of Amsterdam,52.3558182,4.9557263,University Of Chieti-Pescara,42.3695272,14.1482932,2008,JESP
1889,Georg-August University Goettingen,51.5408116,9.9374005,Ludwig-Maximilians-University Munich,48.150806,11.58043,2008,JESP
1890,Stanford University,37.4274745,-122.169719,"University Of California, Los Angeles",34.068921,-118.4451811,2008,JESP
1894,Tilburg University,51.5631406,5.0419736,University Of Southampton,50.9614912,-1.4252228,2008,JESP
1896,Harvard University,42.3770029,-71.1166601,University Of Virginia,38.0335529,-78.5079772,2008,JESP
1897,Flinders University,38.435092,-78.8697548,The University Of Adelaide,-34.920603,138.6062277,2008,JESP
1899,Brigham Young University,40.2518435,-111.6493156,University Of Central Lancashire,53.7641378,-2.7092453,2008,JESP
1735,University Of Auckland,-36.8523378,174.7691073,University Of Auckland,-36.8523378,174.7691073,2008,JESP
1738,Dartmouth College,43.7044406,-72.2886935,Dartmouth College,43.7044406,-72.2886935,2008,JESP
1741,Harvard University,42.3770029,-71.1166601,Harvard University,42.3770029,-71.1166601,2008,JESP
1749,Northeastern University,42.3398067,-71.0891717,Northeastern University,42.3398067,-71.0891717,2008,JESP
1753,Ludwig-Maximilians-University,48.150806,11.58043,Ludwig-Maximilians-University,48.150806,11.58043,2008,JESP
1761,University Of Virginia,38.0335529,-78.5079772,University Of Virginia,38.0335529,-78.5079772,2008,JESP
1764,University Of Toledo,41.6580307,-83.6140701,University Of Toledo,41.6580307,-83.6140701,2008,JESP
1766,Tilburg University,51.5631406,5.0419736,Tilburg University,51.5631406,5.0419736,2008,JESP
1771,University Freiburg,47.9935441,7.8459496,University Freiburg,47.9935441,7.8459496,2008,JESP
1773,University Of Nebraska—Lincoln,40.8201966,-96.7004763,University Of Nebraska—Lincoln,40.8201966,-96.7004763,2008,JESP
1774,University Of Mannheim,49.4837106,8.4622333,University Of Mannheim,49.4837106,8.4622333,2008,JESP
1782,University Of Alberta,53.5232189,-113.5263186,University Of Alberta,53.5232189,-113.5263186,2008,JESP
1785,University Of California,37.8718992,-122.2585399,University Of California,37.8718992,-122.2585399,2008,JESP
1786,University Of Chicago,41.7886079,-87.5987133,University Of Chicago,41.7886079,-87.5987133,2008,JESP
1788,Mcgill University,45.5047847,-73.5771511,Mcgill University,45.5047847,-73.5771511,2008,JESP
1789,University Of Illinois,40.1019523,-88.2271615,University Of Illinois,40.1019523,-88.2271615,2008,JESP
1791,University Of Padova,45.406766,11.8774462,University Of Padova,45.406766,11.8774462,2008,JESP
1792,University Of Basel,47.5602535,7.5826,University Of Basel,47.5602535,7.5826,2008,JESP
1794,Utrecht University,52.0901527,5.1226018,Utrecht University,52.0901527,5.1226018,2008,JESP
1795,Ohio University,39.324358,-82.1013889,Ohio University,39.324358,-82.1013889,2008,JESP
1800,The Australian National University,-35.2776999,149.118527,The Australian National University,-35.2776999,149.118527,2008,JESP
1801,Universite de Paris Nanterre,48.9022661,2.2123216,Universite de Paris Nanterre,48.9022661,2.2123216,2008,JESP
1803,Columbia University,40.8075355,-73.9625727,Columbia University,40.8075355,-73.9625727,2008,JESP
1804,"University Of California,Berkeley",37.8718992,-122.2585399,"University Of California,Berkeley",37.8718992,-122.2585399,2008,JESP
1813,"University Of California, Berkeley",37.8718992,-122.2585399,"University Of California, Berkeley",37.8718992,-122.2585399,2008,JESP
1815,Utrecht University,52.0901527,5.1226018,Utrecht University,52.0901527,5.1226018,2008,JESP
1820,University Of Basel,47.5602535,7.5826,University Of Basel,47.5602535,7.5826,2008,JESP
1821,University Of Manitoba,49.8075008,-97.1366259,University Of Manitoba,49.8075008,-97.1366259,2008,JESP
1822,University Of Texas,30.2849185,-97.7340567,University Of Texas,30.2849185,-97.7340567,2008,JESP
1824,University Of Kent,51.297233,1.0632172,University Of Kent,51.297233,1.0632172,2008,JESP
1825,University Of Tennessee,35.9544013,-83.9294564,University Of Tennessee,35.9544013,-83.9294564,2008,JESP
1826,"University Of California, Berkeley",37.8718992,-122.2585399,"University Of California, Berkeley",37.8718992,-122.2585399,2008,JESP
1829,University Of Plymouth,43.7595034,-71.6882543,University Of Plymouth,43.7595034,-71.6882543,2008,JESP
1831,Ohio State University,40.0141905,-83.0309143,Ohio State University,40.0141905,-83.0309143,2008,JESP
1835,University of Wurzburg,49.7830083,9.9708462,University of Wurzburg,49.7830083,9.9708462,2008,JESP
1837,University Of Wales,51.4854318,-3.1813842,University Of Wales,51.4854318,-3.1813842,2008,JESP
1838,University Of Massachusetts,42.3911569,-72.5267121,University Of Massachusetts,42.3911569,-72.5267121,2008,JESP
1839,Tufts University,42.4074843,-71.1190232,Tufts University,42.4074843,-71.1190232,2008,JESP
1840,The Ohio State University,40.0141905,-83.0309143,The Ohio State University,40.0141905,-83.0309143,2008,JESP
1841,Behavioural Science Institute Radboud University Nijmegen Netherlands,51.816701,5.865272,Behavioural Science Institute Radboud University Nijmegen Netherlands,51.816701,5.865272,2008,JESP
1842,Cornell University,42.4534492,-76.4735027,Cornell University,42.4534492,-76.4735027,2008,JESP
1843,Tufts University,42.4074843,-71.1190232,Tufts University,42.4074843,-71.1190232,2008,JESP
1845,Ohio State University,40.0141905,-83.0309143,Ohio State University,40.0141905,-83.0309143,2008,JESP
1847,Tilburg Institute For Behavioral Economics Research (Tiber),51.5631406,5.0419736,Tilburg Institute For Behavioral Economics Research (Tiber),51.5631406,5.0419736,2008,JESP
1848,Florida State University,30.4418778,-84.2984889,Florida State University,30.4418778,-84.2984889,2008,JESP
1849,State University Of New York,40.7542948,-73.9911355,State University Of New York,40.7542948,-73.9911355,2008,JESP
1852,Radboud University,51.816701,5.865272,Radboud University,51.816701,5.865272,2008,JESP
1853,University Of Otago,-45.8646835,170.5144227,University Of Otago,-45.8646835,170.5144227,2008,JESP
1856,Northwestern University,42.0564594,-87.675267,Northwestern University,42.0564594,-87.675267,2008,JESP
1862,Flinders University,38.435092,-78.8697548,Flinders University,38.435092,-78.8697548,2008,JESP
1863,Utrecht University,52.0901527,5.1226018,Utrecht University,52.0901527,5.1226018,2008,JESP
1868,University Of Chicago,41.7886079,-87.5987133,University Of Chicago,41.7886079,-87.5987133,2008,JESP
1869,Northeastern University,42.3398067,-71.0891717,Northeastern University,42.3398067,-71.0891717,2008,JESP
1872,University Of Western Ontario,43.0095971,-81.2737336,University Of Western Ontario,43.0095971,-81.2737336,2008,JESP
1873,University Of New South Wales,-33.917347,151.2312675,University Of New South Wales,-33.917347,151.2312675,2008,JESP
1875,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,2008,JESP
1878,York University,43.7734535,-79.5018684,York University,43.7734535,-79.5018684,2008,JESP
1879,Lenior-Rhyne College,35.7414291,-81.3262158,Lenior-Rhyne College,35.7414291,-81.3262158,2008,JESP
1880,University Of New South Wales,-33.917347,151.2312675,University Of New South Wales,-33.917347,151.2312675,2008,JESP
1881,University Freiburg,47.9935441,7.8459496,University Freiburg,47.9935441,7.8459496,2008,JESP
1882,Cardiff University,51.4866271,-3.1788641,Cardiff University,51.4866271,-3.1788641,2008,JESP
1885,Tilburg University,51.5631406,5.0419736,Tilburg University,51.5631406,5.0419736,2008,JESP
1893,University Of Wyoming,41.3148754,-105.5665744,University Of Wyoming,41.3148754,-105.5665744,2008,JESP
1898,University Of Arkansas,36.0678324,-94.1736551,University Of Arkansas,36.0678324,-94.1736551,2008,JESP
1901,University Of Waterloo,43.4722854,-80.5448576,University Of Waterloo,43.4722854,-80.5448576,2008,JESP
1905, Washington State University,46.7319225,-117.1542121,Rutgers University,40.5008186,-74.4473991,2009,JESP
1905,Rutgers University,40.5008186,-74.4473991,University Of Washington,47.6553351,-122.3035199,2009,JESP
1906,Ben Gurion University,31.262218,34.801461,Florida Atlantic University,26.3718249,-80.1010934,2009,JESP
1906,Florida Atlantic University,26.3718249,-80.1010934,New York University,40.7295134,-73.9964609,2009,JESP
1906,New York University,40.7295134,-73.9964609,Tel Aviv University,32.1133141,34.8043877,2009,JESP
1911,Indiana University,39.1784384,-86.5133166,Northwestern University,42.0564594,-87.675267,2009,JESP
1911,Northwestern University,42.0564594,-87.675267,University Of California,37.8718992,-122.2585399,2009,JESP
1912,Tel Aviv University,32.1133141,34.8043877,Universiteit Van Amsterdam,52.3558182,4.9557263,2009,JESP
1912,Universiteit Van Amsterdam,52.3558182,4.9557263,Universiteit Van Amsterdam And Jacobs University Bremen,53.1677169,8.6542654,2009,JESP
1914, Loughborough University,52.7650814,-1.2320534,Durham University,54.7649859,-1.5782029,2009,JESP
1914,Durham University,54.7649859,-1.5782029,University Of Birmingham,33.5021227,-86.8064447,2009,JESP
1914,University Of Birmingham,33.5021227,-86.8064447,University Of East Anglia,52.6219215,1.2391761,2009,JESP
1914,University Of East Anglia,52.6219215,1.2391761,University Of Kent,51.297233,1.0632172,2009,JESP
1917,Cogni-Science Laboratory,35.5949034,-105.2213651,Research Center Of Health Service Of Army,33.4303027,-82.1260531,2009,JESP
1917,Research Center Of Health Service Of Army,33.4303027,-82.1260531,University Of Grenoble,45.1914198,5.7672724,2009,JESP
1917,University Of Grenoble,45.1914198,5.7672724,University Of Grenoble And University Institute Of Psychology Department,45.1914198,5.7672724,2009,JESP
1917,University Of Grenoble And University Institute Of Psychology Department,45.1914198,5.7672724,University Of Grenoble Joseph Fourier,45.191444,5.767264,2009,JESP
1918,Princeton University,40.3439888,-74.6514481,Syracuse University,43.0391534,-76.1351158,2009,JESP
1918,Syracuse University,43.0391534,-76.1351158,Tufts University,42.4074843,-71.1190232,2009,JESP
1918,Tufts University,42.4074843,-71.1190232,Worchester Polytechnic Institute,42.2745754,-71.8062724,2009,JESP
1919,Indiana University,39.1784384,-86.5133166,Northwestern University,42.0564594,-87.675267,2009,JESP
1919,Northwestern University,42.0564594,-87.675267,Stanford University ,37.4274745,-122.169719,2009,JESP
1921, University Of Queensland,-27.4954306,153.0120301,University Freiburg,47.9935441,7.8459496,2009,JESP
1921,University Freiburg,47.9935441,7.8459496,University Of California,37.8718992,-122.2585399,2009,JESP
1921,University Of California,37.8718992,-122.2585399,University Of Sydney,-33.888584,151.1873473,2009,JESP
1929,Erasmus University,51.91752,4.525585,Katholieke Universiteit Leuven,50.8779545,4.7002953,2009,JESP
1929,Katholieke Universiteit Leuven,50.8779545,4.7002953,Universite Catholique De Louvain,50.6696875,4.6155909,2009,JESP
1933,Radboud University Nijmegen,51.816701,5.865272,Universite Catholique De Louvain,50.6696875,4.6155909,2009,JESP
1933,Universite Catholique De Louvain,50.6696875,4.6155909,Universite de Paris Nanterre,48.9022661,2.2123216,2009,JESP
1949,University Of British Columbia,49.2606052,-123.2459938,University Of Connecticut,41.8077414,-72.2539805,2009,JESP
1949,University Of Connecticut,41.8077414,-72.2539805,University Of Waterloo,43.4722854,-80.5448576,2009,JESP
1953, University Of Lisbon,38.7526578,-9.158245, University Of Lisbon And  Catholic University Of Goias,38.749231,-9.166027,2009,JESP
1953, University Of Lisbon And  Catholic University Of Goias,38.749231,-9.166027,Catholic University Of Louvai,50.6696875,4.6155909,2009,JESP
1957,Indiana University,39.1784384,-86.5133166,University Of Arkansas,36.0678324,-94.1736551,2009,JESP
1957,University Of Arkansas,36.0678324,-94.1736551,University Of Kansas,38.9543439,-95.2557961,2009,JESP
1958,Carnegie Mellon University,40.4428081,-79.9430128,Stanford University,37.4274745,-122.169719,2009,JESP
1958,Stanford University,37.4274745,-122.169719,Williams College,42.7129581,-73.2036396,2009,JESP
1964,The University Of Sydney,-33.888584,151.1873473,University Freiburg,47.9935441,7.8459496,2009,JESP
1964,University Freiburg,47.9935441,7.8459496,University Of California,37.8718992,-122.2585399,2009,JESP
1968, Maastricht University,50.8471422,5.6864017, University Of Basel,47.5602535,7.5826,2009,JESP
1968, University Of Basel,47.5602535,7.5826,University Of Wurzburg,49.7830083,9.9708462,2009,JESP
1969,  Stanford University,37.4274745,-122.169719, Stanford University,37.4274745,-122.169719,2009,JESP
1969, Stanford University,37.4274745,-122.169719,Indiana University,39.1784384,-86.5133166,2009,JESP
1979,  University Of Notre Dame,41.7055716,-86.2353388, Leiden University Eric Van Dijk,52.1571485,4.485209,2009,JESP
1979, Leiden University Eric Van Dijk,52.1571485,4.485209,University Of Groningen,53.2192634,6.5629872,2009,JESP
1986,Loyola University Chicago,41.9989483,-87.6582592,Princeton University,40.3439888,-74.6514481,2009,JESP
1986,Princeton University,40.3439888,-74.6514481,University Of Virginia,38.0335529,-78.5079772,2009,JESP
1993, Duke University,36.0014258,-78.9382286, University Of North Carolina At Chapel Hill,35.9049122,-79.0469134,2009,JESP
1993, University Of North Carolina At Chapel Hill,35.9049122,-79.0469134,Florida State University,30.4418778,-84.2984889,2009,JESP
1993,Florida State University,30.4418778,-84.2984889,University Of Pennsylvania,39.9522188,-75.1932137,2009,JESP
1995, University Of Calgary,51.0781599,-114.1358007,Stanford University,37.4274745,-122.169719,2009,JESP
1995,Stanford University,37.4274745,-122.169719,University Of Waterloo,43.4722854,-80.5448576,2009,JESP
1995,University Of Waterloo,43.4722854,-80.5448576,University Of Western Ontario,43.0095971,-81.2737336,2009,JESP
1996,University Of Toledo,41.6580307,-83.6140701,University Of Toledo ,41.6580307,-83.6140701,2009,JESP
1996,University Of Toledo ,41.6580307,-83.6140701,University Of Toledo Evan Mcbroom,41.6580307,-83.6140701,2009,JESP
1998, University Of California,37.8718992,-122.2585399,University Of California,37.8718992,-122.2585399,2009,JESP
1998,University Of California,37.8718992,-122.2585399,University Of Kansas,38.9543439,-95.2557961,2009,JESP
2002, Florida State University,30.4418778,-84.2984889,Florida State University,30.4418778,-84.2984889,2009,JESP
2002,Florida State University,30.4418778,-84.2984889,University Of Kentucky,38.0306511,-84.5039697,2009,JESP
2003,  Saint Louis University,38.6354598,-90.2338232,Indiana University,39.1784384,-86.5133166,2009,JESP
2003,Indiana University,39.1784384,-86.5133166,Miami University,39.5105334,-84.7308768,2009,JESP
2005, Portland State University,45.5111102,-122.6833424, University Of Connecticut Health Center,41.7307425,-72.7904775,2009,JESP
2005, University Of Connecticut Health Center,41.7307425,-72.7904775,Fairleigh Dickinson University,40.8975036,-74.029816,2009,JESP
2005,Fairleigh Dickinson University,40.8975036,-74.029816,Loyola University Of Chicago,41.9989483,-87.6582592,2009,JESP
2005,Loyola University Of Chicago,41.9989483,-87.6582592,Prevention Research Center,33.6817138,-84.4148172,2009,JESP
2013,   University Of Missouri,38.9403808,-92.3277375, University Of Kansas,38.9543439,-95.2557961,2009,JESP
2013, University Of Kansas,38.9543439,-95.2557961,North Dakota State University,46.8962434,-96.8031712,2009,JESP
2013,North Dakota State University,46.8962434,-96.8031712,University Of Arizona,32.2318851,-110.9501094,2009,JESP
2013,University Of Arizona,32.2318851,-110.9501094,University Of Kansas,38.9543439,-95.2557961,2009,JESP
2014, KU Leuven,50.8779545,4.7002953, Leiden University,52.1571485,4.485209,2009,JESP
2014, Leiden University,52.1571485,4.485209, Tilburg University,51.5631406,5.0419736,2009,JESP
2015, Kasra Building,43.8553822,-79.3861105,University Of Colorado At Colorado Springs Colorado Springs,38.8964679,-104.8050594,2009,JESP
2015,University Of Colorado At Colorado Springs Colorado Springs,38.8964679,-104.8050594,University Of Kansas,38.9543439,-95.2557961,2009,JESP
2021,Bates College,44.1057216,-70.2021865,Peking University,39.986913,116.3058739,2009,JESP
2021,Peking University,39.986913,116.3058739,Tsinghua University,39.9996674,116.3264439,2009,JESP
2021,Tsinghua University,39.9996674,116.3264439,University Of California,37.8718992,-122.2585399,2009,JESP
2022, New York University,40.7295134,-73.9964609, Princeton University,40.3439888,-74.6514481,2009,JESP
2022, Princeton University,40.3439888,-74.6514481, Stanford University,37.4274745,-122.169719,2009,JESP
2031, Cardiff University,51.4866271,-3.1788641,University Of Oxford,51.7548164,-1.2543668,2009,JESP
2031,University Of Oxford,51.7548164,-1.2543668,Yale University,41.3163244,-72.9223431,2009,JESP
2033, Koc University,41.2053107,29.0724578, University Of Florida,29.6436325,-82.3549302,2009,JESP
2033, University Of Florida,29.6436325,-82.3549302,Montana State University,45.6673524,-111.0546211,2009,JESP
2033,Montana State University,45.6673524,-111.0546211,University Of Illinois,40.1019523,-88.2271615,2009,JESP
2034,University Of Michigan,42.2780436,-83.7382241,University Of North Carolina,35.9049122,-79.0469134,2009,JESP
2034,University Of North Carolina,35.9049122,-79.0469134,University Of North Carolina At Chapel Hill,35.9049122,-79.0469134,2009,JESP
2035, Carnegie Mellon University,40.4428081,-79.9430128, Harvard University,42.3770029,-71.1166601,2009,JESP
2035, Harvard University,42.3770029,-71.1166601,University Of Virginia,38.0335529,-78.5079772,2009,JESP
2036, Northwestern University,42.0564594,-87.675267, Vanderbilt University,36.1447034,-86.8026551,2009,JESP
2036, Vanderbilt University,36.1447034,-86.8026551,San Diego State University,32.7757217,-117.0718893,2009,JESP
2039, Stanford University,37.4274745,-122.169719, University Of California,37.8718992,-122.2585399,2009,JESP
2039, University Of California,37.8718992,-122.2585399,University Of California,37.8718992,-122.2585399,2009,JESP
2042, Northwestern University,42.0564594,-87.675267, University Of California,37.8718992,-122.2585399,2009,JESP
2042, University Of California,37.8718992,-122.2585399,Ohio University,39.324358,-82.1013889,2009,JESP
2044, Erasmus University And Tilburg University,51.5631406,5.0419736, Leiden University,52.1571485,4.485209,2009,JESP
2044, Leiden University,52.1571485,4.485209,Erasmus University And Tilburg University,51.5631406,5.0419736,2009,JESP
2045,Cnrs Provence University And Toulon Var South University,43.1214158,5.9387165,University Of California,37.8718992,-122.2585399,2009,JESP
2045,University Of California,37.8718992,-122.2585399,University Of Grenoble,45.1914198,5.7672724,2009,JESP
2045,University Of Grenoble,45.1914198,5.7672724,University Of Grenoble ,45.1914198,5.7672724,2009,JESP
2062,  Ludwig-Maximilians-Universitaet Munich,48.150806,11.58043, University Of Salzburg,47.7972296,13.0479826,2009,JESP
2062, University Of Salzburg,47.7972296,13.0479826,Ludwig-Maximilians-Universitaet Munich,48.150806,11.58043,2009,JESP
2062,Ludwig-Maximilians-Universitaet Munich,48.150806,11.58043,University Of Rochester,43.1305531,-77.6260033,2009,JESP
2062,University Of Rochester,43.1305531,-77.6260033,University Of Waterloo,43.4722854,-80.5448576,2009,JESP
2063,  Columbia University,40.8075355,-73.9625727, Icf Macro,44.4771864,-73.2148711,2009,JESP
2063, Icf Macro,44.4771864,-73.2148711,University Of California,37.8718992,-122.2585399,2009,JESP
2067,Cardiff University,51.4866271,-3.1788641,University Of Tennessee,35.9544013,-83.9294564,2009,JESP
2067,University Of Tennessee,35.9544013,-83.9294564,Victoria University Of Wellington,-41.2904017,174.7686615,2009,JESP
2071, The Research Institute Of Industrial Economics (Ifn),59.3347938,18.0858219, University Of Helsinki,60.1726348,24.9510419,2009,JESP
2071, University Of Helsinki,60.1726348,24.9510419,The Ratio Institute,59.3407408,18.0583104,2009,JESP
2075, Maastricht University,50.8471422,5.6864017, Maastricht University And  Utrecht University,50.8471422,5.6864017,2009,JESP
2075, Maastricht University And  Utrecht University,50.8471422,5.6864017, Utrecht University,52.0901527,5.1226018,2009,JESP
2078, Florida State University,30.4418778,-84.2984889, University Of Waterloo,43.4722854,-80.5448576,2009,JESP
2078, University Of Waterloo,43.4722854,-80.5448576,The Ohio State University,40.0141905,-83.0309143,2009,JESP
2079,  George Mason University,38.8314936,-77.3114889, Rice University,29.7173941,-95.4018312,2009,JESP
2079, Rice University,29.7173941,-95.4018312,Rice University,29.7173941,-95.4018312,2009,JESP
2083, University Of Rochester,43.1305531,-77.6260033,Toyo University,35.7235908,139.7496751,2009,JESP
2083,Toyo University,35.7235908,139.7496751,Utrecht University,52.0901527,5.1226018,2009,JESP
2085, American University,38.9374948,-77.0888029, University Of Milan-Bicocca,34.0223519,-118.285117,2009,JESP
2085, University Of Milan-Bicocca,34.0223519,-118.285117,Tns,47.6159871,-122.1955664,2009,JESP
2085,Tns,47.6159871,-122.1955664,Vu University Amsterdam,52.3337568,4.8657199,2009,JESP
2087, University Of Western Ontario,43.0095971,-81.2737336,University Of Portsmouth,50.7951866,-1.0935923,2009,JESP
2087,University Of Portsmouth,50.7951866,-1.0935923,University Of Trier,49.7457597,6.6884698,2009,JESP
2092, Princeton University,40.3439888,-74.6514481, Yale University,41.3163244,-72.9223431,2009,JESP
2092, Yale University,41.3163244,-72.9223431,New York University,40.7295134,-73.9964609,2009,JESP
2092,New York University,40.7295134,-73.9964609,Princeton University,40.3439888,-74.6514481,2009,JESP
2093,  Stony Brook University,40.9123761,-73.1233889,University Of Munich,48.150806,11.58043,2009,JESP
2093,University Of Munich,48.150806,11.58043,University Of Rochester,43.1305531,-77.6260033,2009,JESP
2099, University Of North Carolina,35.9049122,-79.0469134,University Of North Carolina,35.9049122,-79.0469134,2009,JESP
2099,University Of North Carolina,35.9049122,-79.0469134,University Of North Carolina ,35.9049122,-79.0469134,2009,JESP
1904,Leiden University,52.1571485,4.485209,Tilburg University,51.5631406,5.0419736,2009,JESP
1910,University Of Arizona,32.2318851,-110.9501094,University Of Kansas,38.9543439,-95.2557961,2009,JESP
1913,University Of Western Ontario,43.0095971,-81.2737336,University Of Wurzburg,49.7830083,9.9708462,2009,JESP
1916,Boulevard De Constance,48.4022714,2.6872183,Royal Netherlands Academy Of Arts And Sciences,52.132633,5.291266,2009,JESP
1926,Colgate University,42.8164607,-75.539438,Princeton University,40.3439888,-74.6514481,2009,JESP
1928,Stanford University,37.4274745,-122.169719,University Of Michigan,42.2780436,-83.7382241,2009,JESP
1930,University Of Manitoba,49.8075008,-97.1366259,University Of Waterloo,43.4722854,-80.5448576,2009,JESP
1934, University Of Illinois At Urbana-Champaign,40.1019523,-88.2271615,University Of Chicago,41.7886079,-87.5987133,2009,JESP
1935,University Of Dundee,41.2552297,-95.9763467,University Of Valencia,39.4793254,-0.3593863,2009,JESP
1936, University Of Calgary,51.0781599,-114.1358007,University Of Western Ontario,43.0095971,-81.2737336,2009,JESP
1944,Universitat Zu Koln,50.9281625,6.9288193,Universite Catholique De Louvain,50.6696875,4.6155909,2009,JESP
1946,Florida State University,30.4418778,-84.2984889,University Of Amsterdam,52.3558182,4.9557263,2009,JESP
1950,Arizona State University,33.4242399,-111.9280527,Indiana University,39.1784384,-86.5133166,2009,JESP
1951,Saarland University,49.2550284,7.040975,University Of Western Australia,-31.9800687,115.817898,2009,JESP
1954,Erasmus University Rotterdam,51.91752,4.525585,Leiden University,52.1571485,4.485209,2009,JESP
1955,Miami University,39.5105334,-84.7308768,University At Buffalo,43.0008093,-78.7889697,2009,JESP
1956,Universite Catholique De Louvain,50.6696875,4.6155909,University Of Colorado,40.007581,-105.2659417,2009,JESP
1962, Ohio State University,40.0141905,-83.0309143,University Of Tennessee,35.9544013,-83.9294564,2009,JESP
1967,  University Of Chicago,41.7886079,-87.5987133,Yale University,41.3163244,-72.9223431,2009,JESP
1970, Ohio State University,40.0141905,-83.0309143,Texas Tech University,33.5842591,-101.8782822,2009,JESP
1972,University Of Michigan,42.2780436,-83.7382241,University Of Michigan And Vu University,42.699331,-84.499733,2009,JESP
1973,Vu University,52.3337568,4.8657199,Vu University And University Of Michigan,42.699331,-84.499733,2009,JESP
1974,  University Of California,37.8718992,-122.2585399,Indiana University,39.1784384,-86.5133166,2009,JESP
