paperNum,ins,lat,lng,ins1,lat1,lng1,year1,journal
90,Adelphi University,40.7202125,-73.6522652,Adelphi University,40.7202125,-73.6522652,1965,JPSP
91,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1965,JPSP
93,Unwersily Of Iowa,41.6626963,-91.5548998,Unwersily Of Iowa,41.6626963,-91.5548998,1965,JPSP
94,University Of Kentucky,38.0306511,-84.5039697,University Of Kentucky,38.0306511,-84.5039697,1965,JPSP
95,University Of Minnesota,44.97399,-93.2277285,University Of Minnesota,44.97399,-93.2277285,1965,JPSP
97,Ohio Stale University,40.0141905,-83.0309143,Ohio Stale University,40.0141905,-83.0309143,1965,JPSP
98,University Of Michigan,42.2780436,-83.7382241,University Of Michigan,42.2780436,-83.7382241,1965,JPSP
99,University Of Texas,30.2849185,-97.7340567,University Of Texas,30.2849185,-97.7340567,1965,JPSP
100,University Of Illinois,40.1019523,-88.2271615,University Of Illinois,40.1019523,-88.2271615,1965,JPSP
102,"University Of California, Santa Barbara",34.4139629,-119.848947,"University Of California, Santa Barbara",34.4139629,-119.848947,1965,JPSP
103,"University Of California, San Diego",32.8800604,-117.2340135,"University Of California, San Diego",32.8800604,-117.2340135,1965,JPSP
104,Ohio Stale University,40.0141905,-83.0309143,Ohio Stale University,40.0141905,-83.0309143,1965,JPSP
105,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1965,JPSP
106,Princeton University,40.3439888,-74.6514481,Princeton University,40.3439888,-74.6514481,1965,JPSP
107,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1965,JPSP
108,University Of Colorado,40.007581,-105.2659417,University Of Colorado,40.007581,-105.2659417,1965,JPSP
110,Bryn Mawr College,40.0281065,-75.3152341,Bryn Mawr College,40.0281065,-75.3152341,1965,JPSP
111,Florida Stale University,30.4418778,-84.2984889,Florida Stale University,30.4418778,-84.2984889,1965,JPSP
113,Mcgill University,45.5047847,-73.5771511,Mcgill University,45.5047847,-73.5771511,1965,JPSP
115,"University Oj California, Berkeley",37.8718992,-122.2585399,"University Oj California, Berkeley",37.8718992,-122.2585399,1965,JPSP
116,Chico State College,39.729575,-121.8473287,Chico State College,39.729575,-121.8473287,1965,JPSP
117,University Of Toronto,43.7077119,-79.3949416,University Of Toronto,43.7077119,-79.3949416,1965,JPSP
118,University Of Chicago And National Opinion Research Center,41.8803304,-87.6256792,University Of Chicago And National Opinion Research Center,41.8803304,-87.6256792,1965,JPSP
120,University Of Miami,26.2757422,-80.1536103,University Of Miami,26.2757422,-80.1536103,1965,JPSP
122,"Veterans Administration Central Neuropsychiatric Research Laboratory, Perry Point, Maryland",39.5497869,-76.0631767,"Veterans Administration Central Neuropsychiatric Research Laboratory, Perry Point, Maryland",39.5497869,-76.0631767,1965,JPSP
123,"University Of California, Los Angeles",34.068921,-118.4451811,"University Of California, Los Angeles",34.068921,-118.4451811,1965,JPSP
124,"Institute Of Child Development, University Of Minnesota",44.9783251,-93.2388505,"Institute Of Child Development, University Of Minnesota",44.9783251,-93.2388505,1965,JPSP
125,"University Of California, Berkeley",37.8718992,-122.2585399,"University Of California, Berkeley",37.8718992,-122.2585399,1965,JPSP
127,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1965,JPSP
129,"Pels Research Institute, Yellow Springs, Ohio",39.8064163,-83.8898474,"Pels Research Institute, Yellow Springs, Ohio",39.8064163,-83.8898474,1965,JPSP
130,"State University Oj New York, Downstate Medical Center",40.6552603,-73.9452894,"State University Oj New York, Downstate Medical Center",40.6552603,-73.9452894,1965,JPSP
131,University Of Pennsylvania,39.9522188,-75.1932137,University Of Pennsylvania,39.9522188,-75.1932137,1965,JPSP
132,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1965,JPSP
134,University Of Maryland,38.9869183,-76.9425543,University Of Maryland,38.9869183,-76.9425543,1965,JPSP
135,"Fels Research Institute, Yellow Springs, Ohio",39.8064486,-83.886874,"Fels Research Institute, Yellow Springs, Ohio",39.8064486,-83.886874,1965,JPSP
136,University O/ Michigan,42.2780436,-83.7382241,University O/ Michigan,42.2780436,-83.7382241,1965,JPSP
137,"University Of California, Berkeley",37.8718992,-122.2585399,"University Of California, Berkeley",37.8718992,-122.2585399,1965,JPSP
138,"Douglass College, Rutgers-The Slate University",40.4793402,-74.4332285,"Douglass College, Rutgers-The Slate University",40.4793402,-74.4332285,1965,JPSP
139,University Of North Carolina,35.9049122,-79.0469134,University Of North Carolina,35.9049122,-79.0469134,1965,JPSP
140,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1965,JPSP
142,Medical College Of South Carolina,32.786597,-79.9485289,Medical College Of South Carolina,32.786597,-79.9485289,1965,JPSP
143,Ohio University,39.324358,-82.1013889,Ohio University,39.324358,-82.1013889,1965,JPSP
144,Philadelphia State Hospital,40.1316166,-75.3442392,Philadelphia State Hospital,40.1316166,-75.3442392,1965,JPSP
145,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1965,JPSP
146,University Of Illinois,40.1019523,-88.2271615,University Of Illinois,40.1019523,-88.2271615,1965,JPSP
147,University Oj Utah,40.7649368,-111.8421021,University Oj Utah,40.7649368,-111.8421021,1965,JPSP
148,"United States Naval Submarine Medical Center, Groton, Connecticut",41.3884398,-72.0860034,"United States Naval Submarine Medical Center, Groton, Connecticut",41.3884398,-72.0860034,1965,JPSP
149,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1965,JPSP
150,University Of Iowa,41.6626963,-91.5548998,University Of Iowa,41.6626963,-91.5548998,1965,JPSP
151,American University,38.9374948,-77.0888029,American University,38.9374948,-77.0888029,1965,JPSP
152,Duke University,36.0014258,-78.9382286,Duke University,36.0014258,-78.9382286,1965,JPSP
153,Saint Louis University,38.6354598,-90.2338232,Saint Louis University,38.6354598,-90.2338232,1965,JPSP
154,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1965,JPSP
156,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1965,JPSP
157,University Oj Oklahoma,35.2058936,-97.4457137,University Oj Oklahoma,35.2058936,-97.4457137,1965,JPSP
158,"Rochester, New York, Child Guidance Clinic",43.1565779,-77.6088465,"Rochester, New York, Child Guidance Clinic",43.1565779,-77.6088465,1965,JPSP
159,"Miami University, Oxford, Ohio",39.5105334,-84.7308768,"Miami University, Oxford, Ohio",39.5105334,-84.7308768,1965,JPSP
161,University Of Virginia,38.0335529,-78.5079772,University Of Virginia,38.0335529,-78.5079772,1965,JPSP
162,New York University,40.7295134,-73.9964609,New York University,40.7295134,-73.9964609,1965,JPSP
165,University Oj Rochester School Of Medicine And Dentistry,43.1230503,-77.6269403,University Oj Rochester School Of Medicine And Dentistry,43.1230503,-77.6269403,1965,JPSP
166,Rutgers University,40.5008186,-74.4473991,Rutgers University,40.5008186,-74.4473991,1965,JPSP
167,University Of Hawaii,21.296939,-157.8171118,University Of Hawaii,21.296939,-157.8171118,1965,JPSP
170,University Of Illinois,40.1019523,-88.2271615,University Of Illinois,40.1019523,-88.2271615,1965,JPSP
173,University Of Chicago,41.7886079,-87.5987133,University Of Chicago,41.7886079,-87.5987133,1965,JPSP
174,Tulane University,29.9403477,-90.1207279,Tulane University,29.9403477,-90.1207279,1965,JPSP
175,State University Of New York At Buffalo,43.0008093,-78.7889697,State University Of New York At Buffalo,43.0008093,-78.7889697,1965,JPSP
176,Indiana University,39.1784384,-86.5133166,Indiana University,39.1784384,-86.5133166,1965,JPSP
177,Columbia University,40.8075355,-73.9625727,Columbia University,40.8075355,-73.9625727,1965,JPSP
178,University Oj Iowa,41.6626963,-91.5548998,University Oj Iowa,41.6626963,-91.5548998,1965,JPSP
179,"Child Research Branch, National Institute Of Mental Health, Bethesda, Maryland",39.0027771,-77.1044597,"Child Research Branch, National Institute Of Mental Health, Bethesda, Maryland",39.0027771,-77.1044597,1965,JPSP
180,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1965,JPSP
181,Purdue University,40.4237054,-86.9211946,Purdue University,40.4237054,-86.9211946,1965,JPSP
182,Johns Hopkins University,39.3299013,-76.6205177,Johns Hopkins University,39.3299013,-76.6205177,1965,JPSP
183,University Of Maryland School Of Medicine,39.2889604,-76.625715,University Of Maryland School Of Medicine,39.2889604,-76.625715,1965,JPSP
186,San Diego State College,32.7757217,-117.0718893,San Diego State College,32.7757217,-117.0718893,1965,JPSP
187,Harvard University Press,42.382977,-71.1270917,Harvard University Press,42.382977,-71.1270917,1965,JPSP
188,"University Of California, Los Angeles",34.068921,-118.4451811,"University Of California, Los Angeles",34.068921,-118.4451811,1965,JPSP
189,Indiana University,39.1784384,-86.5133166,Indiana University,39.1784384,-86.5133166,1965,JPSP
190,"Upstate Medical Center, State University Of New York, Syracuse",43.0402889,-76.1390412,"Upstate Medical Center, State University Of New York, Syracuse",43.0402889,-76.1390412,1965,JPSP
191,University Of Nebraska,40.8201966,-96.7004763,University Of Nebraska,40.8201966,-96.7004763,1965,JPSP
192,Wayne State University,42.3591388,-83.0665462,Wayne State University,42.3591388,-83.0665462,1965,JPSP
193,University Of Missouri,38.9403808,-92.3277375,University Of Missouri,38.9403808,-92.3277375,1965,JPSP
195,University Of Connecticut,41.8077414,-72.2539805,University Of Connecticut,41.8077414,-72.2539805,1965,JPSP
196,Dartmouth College,43.7044406,-72.2886935,Dartmouth College,43.7044406,-72.2886935,1965,JPSP
197,University Of North Carolina,35.9049122,-79.0469134,University Of North Carolina,35.9049122,-79.0469134,1965,JPSP
198,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1965,JPSP
199,University Of Washington,47.6553351,-122.3035199,University Of Washington,47.6553351,-122.3035199,1965,JPSP
200,University Of Hawaii,21.296939,-157.8171118,University Of Hawaii,21.296939,-157.8171118,1965,JPSP
201,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1965,JPSP
202,University Of Minnesota,44.97399,-93.2277285,University Of Minnesota,44.97399,-93.2277285,1965,JPSP
203,Kansas State University,39.1974437,-96.5847249,Kansas State University,39.1974437,-96.5847249,1965,JPSP
206,Boston University,42.3504997,-71.1053991,Boston University,42.3504997,-71.1053991,1965,JPSP
207,Saint Louis University,38.6354598,-90.2338232,Saint Louis University,38.6354598,-90.2338232,1965,JPSP
208,Tufts University,42.4074843,-71.1190232,Tufts University,42.4074843,-71.1190232,1965,JPSP
209,"Research Center For Group Dynamics, University Of Michigan",42.276683,-83.743758,"Research Center For Group Dynamics, University Of Michigan",42.276683,-83.743758,1965,JPSP
211,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1965,JPSP
212,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1965,JPSP
214,San Francisco State College,37.721897,-122.4782094,San Francisco State College,37.721897,-122.4782094,1965,JPSP
216,Wayne State University,42.3591388,-83.0665462,Wayne State University,42.3591388,-83.0665462,1965,JPSP
217,New York University,40.7295134,-73.9964609,New York University,40.7295134,-73.9964609,1965,JPSP
218,University Of Missouri,38.9403808,-92.3277375,University Of Missouri,38.9403808,-92.3277375,1965,JPSP
219,Duke University,36.0014258,-78.9382286,Duke University,36.0014258,-78.9382286,1965,JPSP
222,"University Of Waterloo, Ontario",43.4722854,-80.5448576,"University Of Waterloo, Ontario",43.4722854,-80.5448576,1965,JPSP
223,City College Oj The City University Of New York,40.8200471,-73.9492724,City College Oj The City University Of New York,40.8200471,-73.9492724,1965,JPSP
224,University Of Wisconsin-Milwaukee,43.078263,-87.8819686,University Of Wisconsin-Milwaukee,43.078263,-87.8819686,1965,JPSP
225,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1965,JPSP
226,Harvard University,42.3770029,-71.1166601,Harvard University,42.3770029,-71.1166601,1965,JPSP
227,Northwestern University,42.0564594,-87.675267,Northwestern University,42.0564594,-87.675267,1965,JPSP
228,Harvard University,42.3770029,-71.1166601,Harvard University,42.3770029,-71.1166601,1965,JPSP
229,Nebraska Psychiatric Institute,40.7807971,-96.7339283,Nebraska Psychiatric Institute,40.7807971,-96.7339283,1965,JPSP
230,"Veterans Administration, Washington, D. C.",38.8955504,-77.015764,"Veterans Administration, Washington, D. C.",38.8955504,-77.015764,1965,JPSP
231,"M Enhil Health Research- Institute, University Of Michigan",42.2828981,-83.7340244,"M Enhil Health Research- Institute, University Of Michigan",42.2828981,-83.7340244,1965,JPSP
232,"Human Development Clinic, Florida State University",45.6637395,-111.0419305,"Human Development Clinic, Florida State University",45.6637395,-111.0419305,1965,JPSP
233,"Child Study Center, University Of Oregon",44.048014,-123.0690837,"Child Study Center, University Of Oregon",44.048014,-123.0690837,1965,JPSP
234,State University Of New York At Buffalo,43.0008093,-78.7889697,State University Of New York At Buffalo,43.0008093,-78.7889697,1965,JPSP
235,University Of Toronto,43.7077119,-79.3949416,University Of Toronto,43.7077119,-79.3949416,1965,JPSP
237,University Of Texas Southwestern Medical School,32.812093,-96.8401694,University Of Texas Southwestern Medical School,32.812093,-96.8401694,1965,JPSP
238,"University Of California, Santa Barbara",34.4139629,-119.848947,"University Of California, Santa Barbara",34.4139629,-119.848947,1965,JPSP
239,University Of Michigan,42.2780436,-83.7382241,University Of Michigan,42.2780436,-83.7382241,1965,JPSP
240,State University Of New York At Buffalo,43.0008093,-78.7889697,State University Of New York At Buffalo,43.0008093,-78.7889697,1965,JPSP
241,University Of Texas,30.2849185,-97.7340567,University Of Texas,30.2849185,-97.7340567,1965,JPSP
243,Connecticut College,41.3788405,-72.104025,Connecticut College,41.3788405,-72.104025,1965,JPSP
244,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1965,JPSP
245,"United States Navy Medical Neuropsychiatric Research Unit, San Diego, California",32.700749,-117.247547,"United States Navy Medical Neuropsychiatric Research Unit, San Diego, California",32.700749,-117.247547,1965,JPSP
247,Carnegie Institute Of Technology,40.4435617,-79.9431684,Northwestern University,42.0564594,-87.675267,1966,JPSP
247,Northwestern University,42.0564594,-87.675267,Yale University,41.3163244,-72.9223431,1966,JPSP
282,"Laboratory Of Socio-Environmental Studies, National Institute Of Mental Health,
Bethesda, Maryland",39.002793,-77.1044932,Stanford University,37.4274745,-122.169719,1966,JPSP
282,Stanford University,37.4274745,-122.169719,University Of Cincinnati,39.1329219,-84.5149504,1966,JPSP
312,Barnard College,40.8090974,-73.9639632,Grinnell College,41.7490571,-92.7201302,1966,JPSP
312,Grinnell College,41.7490571,-92.7201302,University Of Illinois,40.1019523,-88.2271615,1966,JPSP
342,"University Of California, Berkeley",37.8718992,-122.2585399,University Of Kentucky,38.0306511,-84.5039697,1966,JPSP
342,University Of Kentucky,38.0306511,-84.5039697,University Of North Carolina,35.9049122,-79.0469134,1966,JPSP
371,"Cuzco, Peru",-13.53195,-71.9674626,"University Of California, Irvine",33.6404952,-117.8442962,1966,JPSP
371,"University Of California, Irvine",33.6404952,-117.8442962,University Of Yucatan,20.96965,-89.6231173,1966,JPSP
406,"Department Of Education, University Of California, Berkeley",37.8741044,-122.2638912,"Personnel Research Laboratory
Lackland Air Force Base, Texas",29.3877765,-98.6205193,1966,JPSP
406,"Personnel Research Laboratory
Lackland Air Force Base, Texas",29.3877765,-98.6205193,University Of Buffalo,43.0008093,-78.7889697,1966,JPSP
406,University Of Buffalo,43.0008093,-78.7889697,University Of Michigan,42.2780436,-83.7382241,1966,JPSP
248,University Of Illinois,40.1019523,-88.2271615,University Of Southern California,34.0223519,-118.285117,1966,JPSP
250,"Oregon Research Institute, Eugene",44.0481899,-123.0681713,University Of Oregon And Oregon Research Institute,44.0448302,-123.0726055,1966,JPSP
258,George Peabody College,36.1434175,-86.7968662,Vanderbilt University,36.1447034,-86.8026551,1966,JPSP
266,"Graduate School Of Business, University Of Chicago",41.7890569,-87.5955604,University Of Michigan,42.2780436,-83.7382241,1966,JPSP
270,Northwestern University,42.0564594,-87.675267,Southern Illinois University,37.7100209,-89.2225941,1966,JPSP
279,"Department Of Behavioral Science, University Oj
Kentucky",38.0301273,-84.5052999,"Graduate School Of Business, University Of Chicago",41.7890569,-87.5955604,1966,JPSP
284,University Of Michigan,42.2780436,-83.7382241,University Of Southern California,34.0223519,-118.285117,1966,JPSP
298,"University Of California, Berkeley",37.8718992,-122.2585399,University Of Michigan,42.2780436,-83.7382241,1966,JPSP
300,Portland State College,45.5090198,-122.6810226,Western Reserve University,41.5043413,-81.6083838,1966,JPSP
307,Bowling Green State University,41.3797788,-83.6300826,"University Of California, Berkeley",37.8718992,-122.2585399,1966,JPSP
313,"University Of California, Davis",38.5382322,-121.7617125,University Of Wisconsin,43.076592,-89.4124875,1966,JPSP
316,University Of Michigan,42.2780436,-83.7382241,"University Of Michigan And Veterans Administration Hospital, Ann Arbor",42.2865055,-83.7156745,1966,JPSP
331,Princeton University,40.3439888,-74.6514481,Rutgers-The State University,40.5008186,-74.4473991,1966,JPSP
350,Purdue University,40.4237054,-86.9211946,University Of Minnesota,44.97399,-93.2277285,1966,JPSP
375,John Slade Ely Center,41.3127646,-72.9203733,Yale University,41.3163244,-72.9223431,1966,JPSP
378,Duke University,36.0014258,-78.9382286,"Educational Testing Service, Princeton, New Jersey",40.3445203,-74.7162036,1966,JPSP
383,"Department Oj Behavioral Science, University Of Kentucky",38.0301273,-84.5052999,University Of Kentucky,38.0306511,-84.5039697,1966,JPSP
387,Louisiana State University,30.4132579,-91.1800023,"University Of North Carolina, Greensboro",36.0689296,-79.8101975,1966,JPSP
389,Rutgers University,40.5008186,-74.4473991,University Of Illinois,40.1019523,-88.2271615,1966,JPSP
397,Dearborn Veterans Administration Hospital Michigan,42.3035229,-83.2627269,University Of Michigan,42.2780436,-83.7382241,1966,JPSP
401,San Francisco Slate College,37.721897,-122.4782094,"University Of California, Berkeley",37.8718992,-122.2585399,1966,JPSP
403,Clark University,42.2520314,-71.8234038,College Of The Holy Cross,42.2392391,-71.8079608,1966,JPSP
404,"Bell Telephone Laboratories
Murray Hill, New Jersey",40.6838482,-74.4011339,New York University,40.7295134,-73.9964609,1966,JPSP
407,Bowling Green State University,41.3797788,-83.6300826,"University Of California, Berkeley",37.8718992,-122.2585399,1966,JPSP
409,"Graduate School Of Business, University Of Chicago",41.7890569,-87.5955604,University Of Michigan,42.2780436,-83.7382241,1966,JPSP
410,Michigan State University,42.701848,-84.4821719,New York University,40.7295134,-73.9964609,1966,JPSP
417,"Institute Of Child Behavior And Development
University Of Iowa",41.6615054,-91.5498319,Psychological Service Center University Of Southern California,34.0217459,-118.2896689,1966,JPSP
426,University Of Minnesota,44.97399,-93.2277285,University Of Nebraska,40.8201966,-96.7004763,1966,JPSP
430,Pennsylvania State University,40.7982133,-77.8599084,Susquehanna University,40.7973267,-76.8744803,1966,JPSP
433,Dartmputh College,43.7044406,-72.2886935,Stanford University,37.4274745,-122.169719,1966,JPSP
434,"Bell Telephone Laboratories Murray Hill, New Jersey",40.6838482,-74.4011339,Teachers College Columbia University,40.80999,-73.9600535,1966,JPSP
438,Emory University,33.7925195,-84.3239989,Purdue University Michigan City Campus,40.4237054,-86.9211946,1966,JPSP
441,University Of New South Wales,-33.917347,151.2312675,University Of North Carolina,35.9049122,-79.0469134,1966,JPSP
442,"University Of California, Berkeley",37.8718992,-122.2585399,Waseda University,35.7087334,139.7196485,1966,JPSP
449,University Of Michigan,42.2780436,-83.7382241,University Of Oregon,44.0448302,-123.0726055,1966,JPSP
454,Rutgers University,40.5008186,-74.4473991,Rutgers—The State University,40.5008186,-74.4473991,1966,JPSP
249,Harvard University,42.3770029,-71.1166601,Harvard University,42.3770029,-71.1166601,1966,JPSP
251,"Center For Psychological Studies, Educational Testing Service, Princeton, New Jersey",40.3490012,-74.7162205,"Center For Psychological Studies, Educational Testing Service, Princeton, New Jersey",40.3490012,-74.7162205,1966,JPSP
252,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1966,JPSP
253,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1966,JPSP
254,Michigan State University,42.701848,-84.4821719,Michigan State University,42.701848,-84.4821719,1966,JPSP
255,University Of Minnesota,44.97399,-93.2277285,University Of Minnesota,44.97399,-93.2277285,1966,JPSP
256,"Pennsylvania Hospital, The Institute, Philadelphia, And University Of Pennsylvania",39.9476279,-75.192598,"Pennsylvania Hospital, The Institute, Philadelphia, And University Of Pennsylvania",39.9476279,-75.192598,1966,JPSP
257,Dartmouth College,43.7044406,-72.2886935,Dartmouth College,43.7044406,-72.2886935,1966,JPSP
259,University Of Pittsburgh,40.4443533,-79.960835,University Of Pittsburgh,40.4443533,-79.960835,1966,JPSP
260,University Of Miami,26.2757422,-80.1536103,University Of Miami,26.2757422,-80.1536103,1966,JPSP
261,Oklahoma State University,36.1270236,-97.0737222,Oklahoma State University,36.1270236,-97.0737222,1966,JPSP
262,"York University, Toronto",43.7734535,-79.5018684,"York University, Toronto",43.7734535,-79.5018684,1966,JPSP
263,City College Of New York,40.8200471,-73.9492724,City College Of New York,40.8200471,-73.9492724,1966,JPSP
264,University Of Alberta,53.5232189,-113.5263186,University Of Alberta,53.5232189,-113.5263186,1966,JPSP
265,Ohio State University,40.0141905,-83.0309143,Ohio State University,40.0141905,-83.0309143,1966,JPSP
267,Rutgers University,40.5008186,-74.4473991,Rutgers University,40.5008186,-74.4473991,1966,JPSP
268,"Veterans Administration Hospital, Iowa City, Iowa",41.6641901,-91.5486797,"Veterans Administration Hospital, Iowa City, Iowa",41.6641901,-91.5486797,1966,JPSP
269,"Survey Research Center, University Of Michigan",42.2744606,-83.7452996,"Survey Research Center, University Of Michigan",42.2744606,-83.7452996,1966,JPSP
271,"University Of California, Davis",38.5382322,-121.7617125,"University Of California, Davis",38.5382322,-121.7617125,1966,JPSP
272,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1966,JPSP
273,Harvard University,42.3770029,-71.1166601,Harvard University,42.3770029,-71.1166601,1966,JPSP
274,"Southwell Center For Law And The Behavioral Sciences, University Of Texas School Of Laiv",30.2849185,-97.7340567,"Southwell Center For Law And The Behavioral Sciences, University Of Texas School Of Laiv",30.2849185,-97.7340567,1966,JPSP
275,University Of New Mexico,35.0843187,-106.6197812,University Of New Mexico,35.0843187,-106.6197812,1966,JPSP
276,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1966,JPSP
277,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1966,JPSP
278,University Oj Florida,29.6436325,-82.3549302,University Oj Florida,29.6436325,-82.3549302,1966,JPSP
280,University Of Kansas,38.9543439,-95.2557961,University Of Kansas,38.9543439,-95.2557961,1966,JPSP
281,University Of Kansas,38.9543439,-95.2557961,University Of Kansas,38.9543439,-95.2557961,1966,JPSP
283,Wayne State University,42.3591388,-83.0665462,Wayne State University,42.3591388,-83.0665462,1966,JPSP
285,Stern College For Women,40.746624,-73.979204,Stern College For Women,40.746624,-73.979204,1966,JPSP
286,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1966,JPSP
287,"University Of New England, N.S.W., Australia",-30.4899535,151.6410199,"University Of New England, N.S.W., Australia",-30.4899535,151.6410199,1966,JPSP
288,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1966,JPSP
289,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1966,JPSP
290,Mcgill University,45.5047847,-73.5771511,Mcgill University,45.5047847,-73.5771511,1966,JPSP
291,University Of Illinois,40.1019523,-88.2271615,University Of Illinois,40.1019523,-88.2271615,1966,JPSP
292,"Department Of Education, Victoria, Australia",-37.8034387,144.9000456,"Department Of Education, Victoria, Australia",-37.8034387,144.9000456,1966,JPSP
293,University Of Minnesota,44.97399,-93.2277285,University Of Minnesota,44.97399,-93.2277285,1966,JPSP
294,"Center For Personality Research, University Of Minnesota",44.9727328,-93.227907,"Center For Personality Research, University Of Minnesota",44.9727328,-93.227907,1966,JPSP
295,University Of Kansas,38.9543439,-95.2557961,University Of Kansas,38.9543439,-95.2557961,1966,JPSP
296,Dartmouth College,43.7044406,-72.2886935,Dartmouth College,43.7044406,-72.2886935,1966,JPSP
297,"Behavioral Sciences Laboratory, Wright-Patterson Air Force Base, Ohio",39.8137298,-84.0537448,"Behavioral Sciences Laboratory, Wright-Patterson Air Force Base, Ohio",39.8137298,-84.0537448,1966,JPSP
299,"Victoria University Of Wellington, New Zealand",-41.2904017,174.7686615,"Victoria University Of Wellington, New Zealand",-41.2904017,174.7686615,1966,JPSP
301,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1966,JPSP
302,Adelphi University,40.7202125,-73.6522652,Adelphi University,40.7202125,-73.6522652,1966,JPSP
303,Stanford University,37.4274745,-122.169719,Stanford University,37.4274745,-122.169719,1966,JPSP
304,University Oj Pennsylvania,39.9522188,-75.1932137,University Oj Pennsylvania,39.9522188,-75.1932137,1966,JPSP
305,"University Of Michigan And Veterans Administration Hospital, Ann Arbor, Michigan",42.2865055,-83.7156745,"University Of Michigan And Veterans Administration Hospital, Ann Arbor, Michigan",42.2865055,-83.7156745,1966,JPSP
306,Duke University,36.0014258,-78.9382286,Duke University,36.0014258,-78.9382286,1966,JPSP
308,University Of Michigan,42.2780436,-83.7382241,University Of Michigan,42.2780436,-83.7382241,1966,JPSP
309,Florida State University,30.4418778,-84.2984889,Florida State University,30.4418778,-84.2984889,1966,JPSP
310,University Of Washington,47.6553351,-122.3035199,University Of Washington,47.6553351,-122.3035199,1966,JPSP
311,Yale University,41.3163244,-72.9223431,Yale University,41.3163244,-72.9223431,1966,JPSP
314,Vanderbilt University,36.1447034,-86.8026551,Vanderbilt University,36.1447034,-86.8026551,1966,JPSP
315,State University Of New York At Bttffalo,43.0008093,-78.7889697,State University Of New York At Bttffalo,43.0008093,-78.7889697,1966,JPSP
317,"Bureau Of Child Research, University Of Kansas, And Parsons State Hospital
And Training Center",37.3502297,-95.2787644,"Bureau Of Child Research, University Of Kansas, And Parsons State Hospital
And Training Center",37.3502297,-95.2787644,1966,JPSP
318,"Palo Alto, California, Veterans Administration Hospital And Stanford University",37.405063,-122.1402524,"Palo Alto, California, Veterans Administration Hospital And Stanford University",37.405063,-122.1402524,1966,JPSP
319,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1966,JPSP
320,University Of Texas,30.2849185,-97.7340567,University Of Texas,30.2849185,-97.7340567,1966,JPSP
321,"University Of California, Berkeley",37.8718992,-122.2585399,"University Of California, Berkeley",37.8718992,-122.2585399,1966,JPSP
322,Duke University Medical Center,36.0047136,-78.9363277,Duke University Medical Center,36.0047136,-78.9363277,1966,JPSP
323,University Of Wisconsin,43.076592,-89.4124875,University Of Wisconsin,43.076592,-89.4124875,1966,JPSP
324,Wake Forest College,36.1340985,-80.2778951,Wake Forest College,36.1340985,-80.2778951,1966,JPSP
325,"American Institutes For Research, Pittsburgh, Pennsylvania",40.4420849,-79.9956257,"American Institutes For Research, Pittsburgh, Pennsylvania",40.4420849,-79.9956257,1966,JPSP
326,State University Of New York At Buffalo,43.0008093,-78.7889697,State University Of New York At Buffalo,43.0008093,-78.7889697,1966,JPSP
327,University Of Miami,26.2757422,-80.1536103,University Of Miami,26.2757422,-80.1536103,1966,JPSP
328,University Of Oregon,44.0448302,-123.0726055,University Of Oregon,44.0448302,-123.0726055,1966,JPSP
329,Wayne State University,42.3591388,-83.0665462,Wayne State University,42.3591388,-83.0665462,1966,JPSP
